CustomerID,Age,TenureMonths,MonthlyCharges,Contract,InternetService,PaperlessBilling,PaymentMethod,Churn
CUST_3812,26,57,69.47572395858043,Month-to-month,DSL,Yes,Electronic check,No
CUST_3813,43,35,49.99739081545325,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_3814,33,5,36.037423516667204,Month-to-month,No,No,Mailed check,Yes
CUST_3815,22,22,84.75855888018073,One year,Fiber optic,Yes,Electronic check,No
CUST_3816,74,57,112.94257450265141,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_3817,69,47,35.361855350435114,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_3818,78,54,38.00180450508068,Two year,DSL,Yes,Credit card (automatic),Yes
CUST_3819,27,3,63.36060334095351,Month-to-month,Fiber optic,No,Mailed check,No
CUST_3820,67,53,100.6899347919689,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3821,20,31,49.39227289715046,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_3822,30,69,45.39129246700281,One year,DSL,No,Electronic check,Yes
CUST_3823,60,33,81.9966291462834,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_3824,66,50,73.56147818743318,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_3825,47,16,26.02203644452363,Month-to-month,DSL,Yes,Mailed check,No
CUST_3826,79,39,28.148997730927654,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_3827,71,46,84.30129801847661,One year,No,Yes,Credit card (automatic),Yes
CUST_3828,62,47,66.51235991477796,One year,Fiber optic,Yes,Electronic check,Yes
CUST_3829,23,44,117.0977191589147,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_3830,34,9,87.85314107300647,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_3831,76,50,21.007366199323144,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_3832,62,60,68.10187798004618,One year,DSL,No,Credit card (automatic),No
CUST_3833,68,15,61.44479350354795,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_3834,70,36,30.67138599937687,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3835,36,63,112.320883587219,Two year,Fiber optic,No,Bank transfer (automatic),No
CUST_3836,59,69,100.50112990817236,Month-to-month,DSL,Yes,Mailed check,No
CUST_3837,52,41,43.00859084200019,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_3838,63,24,45.59807588429972,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_3839,43,49,23.201805331945096,Month-to-month,No,No,Bank transfer (automatic),No
CUST_3840,68,18,49.6717451579041,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_3841,22,7,78.46220089133536,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3842,46,4,62.084338838666824,Month-to-month,No,No,Bank transfer (automatic),Yes
CUST_3843,54,69,116.92554637196808,Month-to-month,No,Yes,Credit card (automatic),No
CUST_3844,37,60,25.608016926367085,Two year,No,No,Bank transfer (automatic),No
CUST_3845,66,55,79.14301588990106,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_3846,38,16,105.8309440507048,One year,DSL,No,Bank transfer (automatic),No
CUST_3847,27,29,68.07409124097225,One year,No,No,Electronic check,No
CUST_3848,22,23,20.296272056039683,One year,No,No,Electronic check,No
CUST_3849,53,14,44.28014998262752,One year,Fiber optic,No,Electronic check,Yes
CUST_3850,23,49,52.376897566796615,Month-to-month,No,No,Bank transfer (automatic),No
CUST_3851,43,33,116.59944945574624,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3852,21,25,111.17732818386995,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3853,79,21,114.91705051076303,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3854,56,17,102.57584576169683,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_3855,56,23,55.164773411390435,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_3856,67,57,110.58764220962006,Two year,No,Yes,Electronic check,No
CUST_3857,52,58,118.16845059370488,Two year,Fiber optic,Yes,Electronic check,Yes
CUST_3858,18,14,55.00713122749529,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_3859,41,20,46.0555965986449,Month-to-month,No,No,Electronic check,Yes
CUST_3860,74,30,74.69162927822214,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_3861,53,19,38.715219259893004,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_3862,23,53,23.262422140638023,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3863,58,56,114.58311711158697,Two year,DSL,No,Bank transfer (automatic),No
CUST_3864,71,23,112.57406324414193,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3865,63,62,36.26538537621211,Month-to-month,DSL,Yes,Credit card (automatic),Yes
CUST_3866,77,33,60.77402469297194,Month-to-month,Fiber optic,No,Mailed check,No
CUST_3867,61,18,103.10363132726856,Two year,DSL,Yes,Credit card (automatic),No
CUST_3868,77,33,86.1000298820853,Two year,DSL,Yes,Credit card (automatic),Yes
CUST_3869,74,32,59.478750917071395,One year,DSL,Yes,Electronic check,No
CUST_3870,48,61,94.4170997182819,Month-to-month,No,Yes,Mailed check,Yes
CUST_3871,37,54,109.70473882101909,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_3872,41,17,112.61583305258681,Month-to-month,No,No,Mailed check,No
CUST_3873,42,19,57.8849611922189,Month-to-month,No,Yes,Electronic check,No
CUST_3874,53,70,37.35606800728189,One year,No,Yes,Credit card (automatic),No
CUST_3875,38,34,111.28388581939751,Month-to-month,Fiber optic,No,Electronic check,Yes
CUST_3876,47,25,29.255544586102825,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3877,41,68,92.16883912281637,One year,DSL,Yes,Electronic check,Yes
CUST_3878,61,11,34.04973148608016,Month-to-month,DSL,No,Electronic check,No
CUST_3879,59,16,58.938685466769215,One year,No,No,Bank transfer (automatic),Yes
CUST_3880,47,61,61.155574654502736,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_3881,39,7,35.875791511208334,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_3882,45,16,112.2681434006612,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3883,24,16,20.266816800928627,Two year,Fiber optic,Yes,Mailed check,Yes
CUST_3884,52,40,109.38085432166307,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_3885,72,12,108.38293234754855,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_3886,45,35,51.69636536980016,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_3887,31,21,90.42842698792755,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_3888,73,50,45.28089112983155,Two year,Fiber optic,Yes,Electronic check,No
CUST_3889,27,43,95.87735622539384,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_3890,33,17,76.11197417877435,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_3891,33,32,50.02254542476584,Two year,DSL,Yes,Credit card (automatic),No
CUST_3892,71,41,60.023475363765456,One year,DSL,No,Credit card (automatic),No
CUST_3893,48,6,88.98887322384036,One year,DSL,No,Electronic check,Yes
CUST_3894,59,27,110.60974496437831,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_3895,42,20,33.07265165672746,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3896,30,25,77.13639696691571,One year,Fiber optic,No,Bank transfer (automatic),No
CUST_3897,23,66,45.37291994571174,Month-to-month,DSL,No,Electronic check,Yes
CUST_3898,61,9,100.13722498754592,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_3899,26,53,27.023730586948105,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3900,62,61,88.89557901711699,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_3901,53,38,37.49460136910298,Two year,Fiber optic,Yes,Mailed check,No
CUST_3902,73,3,79.63854184032292,Two year,Fiber optic,No,Electronic check,Yes
CUST_3903,60,70,103.5692587192692,Month-to-month,DSL,No,Credit card (automatic),Yes
CUST_3904,37,55,95.50806621216796,One year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_3905,35,1,95.29428876836373,One year,DSL,Yes,Mailed check,Yes
CUST_3906,75,70,71.78453121869052,Two year,Fiber optic,Yes,Electronic check,No
CUST_3907,60,45,109.07455918497213,One year,No,Yes,Bank transfer (automatic),Yes
CUST_3908,74,47,78.81051982419979,Two year,Fiber optic,Yes,Mailed check,No
CUST_3909,38,26,111.75179685495706,Two year,Fiber optic,No,Credit card (automatic),No
CUST_3910,21,14,74.65224578324177,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_3911,67,54,70.5965563020003,One year,DSL,Yes,Bank transfer (automatic),No
CUST_3912,50,71,42.23530192103145,Month-to-month,No,No,Electronic check,Yes
CUST_3913,44,46,74.4786654030205,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_3914,24,31,34.0584831248897,Month-to-month,No,No,Electronic check,Yes
CUST_3915,23,59,106.96902012595454,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_3916,32,29,87.58918887082935,One year,DSL,No,Bank transfer (automatic),No
CUST_3917,35,17,119.3635448492942,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_3918,49,14,29.20974277905231,Two year,No,Yes,Credit card (automatic),No
CUST_3919,73,36,44.06727498452869,One year,DSL,Yes,Mailed check,No
CUST_3920,28,58,107.71586042661393,One year,Fiber optic,No,Mailed check,No
CUST_3921,37,24,59.525409976891765,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_3922,41,63,66.63029899818976,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_3923,32,25,106.06518873876169,Month-to-month,Fiber optic,No,Mailed check,No
CUST_3924,65,59,72.18232249499522,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_3925,24,32,39.347584941436814,Two year,DSL,No,Electronic check,No
CUST_3926,38,18,109.2030115409781,One year,Fiber optic,No,Mailed check,Yes
CUST_3927,59,37,23.10616564230335,Month-to-month,No,No,Mailed check,No
CUST_3928,43,26,109.53962676434432,Two year,Fiber optic,No,Mailed check,No
CUST_3929,61,9,25.05202266723347,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_3930,73,64,86.58493646001281,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_3931,31,20,27.16793796753347,One year,DSL,No,Electronic check,No
CUST_3932,74,54,90.62129859650655,Month-to-month,No,Yes,Credit card (automatic),No
CUST_3933,54,30,23.397132133295088,One year,No,Yes,Electronic check,No
CUST_3934,75,53,104.24577277107875,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_3935,38,63,66.59439509299847,One year,Fiber optic,Yes,Electronic check,No
CUST_3936,35,11,29.345391266887795,Month-to-month,No,No,Credit card (automatic),Yes
CUST_3937,22,31,90.6819445010144,Month-to-month,DSL,No,Electronic check,Yes
CUST_3938,20,49,68.92901575037625,Month-to-month,DSL,No,Mailed check,No
CUST_3939,40,19,39.09488588754429,Two year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3940,43,12,21.567237388872577,Month-to-month,No,Yes,Credit card (automatic),No
CUST_3941,54,15,61.79982597255372,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_3942,41,31,28.562923072853557,Two year,Fiber optic,Yes,Electronic check,No
CUST_3943,66,43,29.416969824723722,One year,DSL,No,Electronic check,Yes
CUST_3944,36,37,46.73295483626769,Two year,Fiber optic,No,Mailed check,Yes
CUST_3945,68,29,83.04582972424242,Two year,DSL,No,Credit card (automatic),Yes
CUST_3946,42,26,72.99106085609492,Month-to-month,No,Yes,Mailed check,Yes
CUST_3947,38,2,26.89873082586806,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_3948,29,15,116.84312758924698,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_3949,74,4,108.7168688294591,Month-to-month,No,Yes,Electronic check,No
CUST_3950,78,50,45.92254871451583,One year,DSL,No,Mailed check,No
CUST_3951,58,38,32.23385759621412,Month-to-month,No,Yes,Electronic check,No
CUST_3952,50,23,114.24028647569902,One year,Fiber optic,Yes,Electronic check,Yes
CUST_3953,67,59,66.11417778806998,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_3954,70,28,51.11669647714358,Month-to-month,DSL,Yes,Bank transfer (automatic),No
CUST_3955,21,66,69.03580351651874,One year,No,No,Credit card (automatic),Yes
CUST_3956,59,8,97.27441445464122,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_3957,74,29,36.83852983030545,One year,DSL,No,Credit card (automatic),Yes
CUST_3958,24,11,96.74958335093072,Two year,DSL,No,Bank transfer (automatic),No
CUST_3959,39,18,94.94467879338654,One year,No,No,Bank transfer (automatic),Yes
CUST_3960,72,55,73.93482048408798,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_3961,50,50,106.58422887495817,Two year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_3962,34,14,33.21433781698605,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3963,41,9,79.5479006665673,One year,No,No,Bank transfer (automatic),Yes
CUST_3964,78,11,64.93430525018216,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_3965,78,63,62.22921128358317,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_3966,51,67,45.25610712695254,Two year,No,Yes,Credit card (automatic),No
CUST_3967,45,53,57.227965680990806,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_3968,75,39,30.815075602366576,Two year,DSL,Yes,Mailed check,No
CUST_3969,60,56,45.15989697648252,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_3970,58,28,47.19651077780826,Two year,No,Yes,Mailed check,No
CUST_3971,56,39,92.06678674601395,Two year,Fiber optic,No,Mailed check,No
CUST_3972,39,25,24.855042720886317,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_3973,66,21,85.11923081508607,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3974,34,10,42.140990979318985,One year,Fiber optic,Yes,Mailed check,No
CUST_3975,51,43,28.186150591629392,Two year,No,Yes,Electronic check,No
CUST_3976,23,15,50.08061610854341,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_3977,63,48,42.44728694286027,One year,Fiber optic,Yes,Electronic check,Yes
CUST_3978,23,21,75.203237583985,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_3979,51,60,55.73764034479624,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_3980,18,50,116.59937424083262,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_3981,27,23,116.35495993908506,One year,DSL,Yes,Credit card (automatic),No
CUST_3982,38,13,64.37152691202395,Two year,Fiber optic,No,Electronic check,No
CUST_3983,22,69,99.50874606602596,Month-to-month,Fiber optic,No,Credit card (automatic),Yes
CUST_3984,19,4,21.326854086087504,One year,Fiber optic,Yes,Electronic check,Yes
CUST_3985,39,9,74.78115847248026,One year,DSL,Yes,Credit card (automatic),No
CUST_3986,65,35,94.3299172306979,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_3987,74,21,41.694322540733594,Two year,DSL,No,Electronic check,Yes
CUST_3988,19,58,26.117175516594376,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_3989,27,18,35.59189359064559,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_3990,51,43,64.1848087173857,Month-to-month,No,No,Credit card (automatic),No
CUST_3991,33,6,70.6371420756262,Two year,Fiber optic,Yes,Credit card (automatic),No
CUST_3992,65,67,58.08851221087684,Two year,DSL,Yes,Bank transfer (automatic),No
CUST_3993,68,12,63.997376704238,Month-to-month,No,Yes,Mailed check,Yes
CUST_3994,78,12,67.02349596092813,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_3995,56,66,96.94366616010963,Month-to-month,DSL,No,Electronic check,No
CUST_3996,39,2,30.52418980776524,One year,No,No,Bank transfer (automatic),Yes
CUST_3997,29,15,96.8950467159396,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_3998,41,23,88.86273022949982,Two year,DSL,Yes,Bank transfer (automatic),Yes
CUST_3999,64,29,94.16608094763181,Two year,Fiber optic,Yes,Credit card (automatic),No
CUST_4000,57,7,93.44683858753228,Two year,DSL,Yes,Bank transfer (automatic),Yes
CUST_4001,55,28,67.05918158017838,Month-to-month,DSL,Yes,Mailed check,No
CUST_4002,77,14,41.140018456090004,Month-to-month,DSL,No,Electronic check,No
CUST_4003,76,44,73.6628904301804,One year,Fiber optic,Yes,Mailed check,Yes
CUST_4004,27,30,115.79820536090996,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4005,52,32,78.85256813933637,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_4006,68,70,21.10471452127776,Month-to-month,DSL,Yes,Electronic check,No
CUST_4007,66,6,25.971090487639064,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),No
CUST_4008,49,27,119.28634336035523,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4009,24,24,27.194635923944038,One year,Fiber optic,No,Mailed check,Yes
CUST_4010,38,34,24.604516004489856,Month-to-month,No,Yes,Mailed check,Yes
CUST_4011,37,40,55.30242693586554,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_4012,43,47,116.93172032693367,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_4013,21,24,51.867515373286565,One year,No,Yes,Credit card (automatic),No
CUST_4014,63,65,60.988413087527064,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_4015,69,18,83.40770612085655,Two year,Fiber optic,No,Bank transfer (automatic),No
CUST_4016,39,44,22.411183932639783,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_4017,32,57,109.7763577519188,One year,DSL,Yes,Credit card (automatic),No
CUST_4018,73,28,71.9443017554432,One year,Fiber optic,No,Mailed check,Yes
CUST_4019,57,71,66.6810906004058,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_4020,38,23,106.07266622066304,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_4021,32,34,115.30765893580212,One year,DSL,No,Electronic check,Yes
CUST_4022,39,11,62.34252316468348,Month-to-month,No,Yes,Credit card (automatic),No
CUST_4023,69,35,37.24410792932307,Month-to-month,Fiber optic,Yes,Electronic check,No
CUST_4024,45,42,101.57092700020729,Month-to-month,DSL,No,Credit card (automatic),No
CUST_4025,31,28,60.326042122248715,Two year,DSL,No,Electronic check,No
CUST_4026,44,24,113.55455395117662,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_4027,78,8,114.98989838309829,Month-to-month,DSL,No,Mailed check,Yes
CUST_4028,58,53,31.48290317213695,Two year,DSL,No,Bank transfer (automatic),No
CUST_4029,57,4,115.65539673328513,Two year,Fiber optic,No,Electronic check,No
CUST_4030,75,5,56.82703254451209,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4031,45,49,84.62525176571904,Two year,DSL,Yes,Mailed check,No
CUST_4032,43,30,23.475008173404603,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_4033,66,63,108.88842740838327,One year,Fiber optic,Yes,Credit card (automatic),No
CUST_4034,19,47,84.15973293448648,One year,DSL,No,Mailed check,Yes
CUST_4035,42,26,84.35544669564192,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4036,73,57,110.21761599774838,One year,DSL,No,Bank transfer (automatic),Yes
CUST_4037,79,37,70.8347174907343,Month-to-month,DSL,No,Bank transfer (automatic),No
CUST_4038,20,7,61.051664036255055,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4039,25,40,106.61287522923162,One year,No,Yes,Electronic check,Yes
CUST_4040,61,39,94.24205118713982,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_4041,50,62,114.8975664964901,Two year,DSL,Yes,Electronic check,No
CUST_4042,59,53,114.01218933105326,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_4043,69,4,58.232616456024026,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_4044,52,25,64.69862901414179,One year,No,Yes,Electronic check,No
CUST_4045,23,7,45.598495379077846,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4046,56,28,86.06478891385676,Month-to-month,No,Yes,Credit card (automatic),No
CUST_4047,69,69,56.454197008888656,Month-to-month,DSL,Yes,Electronic check,No
CUST_4048,40,67,98.61006466076711,Two year,No,No,Credit card (automatic),Yes
CUST_4049,42,20,32.15507607309105,Month-to-month,DSL,Yes,Mailed check,No
CUST_4050,76,11,31.64028511657459,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_4051,67,67,40.44553814193969,Month-to-month,DSL,No,Mailed check,No
CUST_4052,60,7,28.42921884374135,Month-to-month,DSL,No,Credit card (automatic),No
CUST_4053,36,23,82.00316076782347,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_4054,22,61,34.73527660167386,Two year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_4055,68,71,35.99629174676542,Two year,Fiber optic,Yes,Electronic check,No
CUST_4056,28,34,21.4228223729166,Month-to-month,DSL,Yes,Mailed check,No
CUST_4057,73,19,98.20900146236099,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4058,29,58,101.22960554234811,Two year,DSL,Yes,Credit card (automatic),No
CUST_4059,27,9,36.20224163644397,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_4060,25,48,93.95244342672245,Month-to-month,DSL,Yes,Electronic check,Yes
CUST_4061,41,41,63.35451231573596,Two year,DSL,No,Mailed check,Yes
CUST_4062,77,48,43.959488296539135,One year,Fiber optic,No,Credit card (automatic),No
CUST_4063,45,45,82.1384608073829,Month-to-month,No,Yes,Credit card (automatic),No
CUST_4064,58,25,37.84840743470848,Month-to-month,Fiber optic,Yes,Credit card (automatic),Yes
CUST_4065,53,25,95.68836076530354,Month-to-month,DSL,No,Mailed check,Yes
CUST_4066,54,19,24.761522757055168,Month-to-month,DSL,No,Mailed check,Yes
CUST_4067,38,39,115.91309329279144,One year,DSL,Yes,Mailed check,No
CUST_4068,25,27,27.187525370862446,One year,Fiber optic,No,Electronic check,No
CUST_4069,72,63,77.94484192486897,One year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_4070,26,68,110.21942901223785,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_4071,64,19,21.190446884785036,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_4072,32,28,69.85144609890571,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_4073,65,33,55.00069643106799,Two year,Fiber optic,Yes,Mailed check,Yes
CUST_4074,63,10,78.03321902579091,One year,DSL,Yes,Mailed check,Yes
CUST_4075,57,30,42.54573867376587,Month-to-month,Fiber optic,No,Mailed check,No
CUST_4076,35,22,26.489921723172476,Month-to-month,DSL,Yes,Electronic check,No
CUST_4077,59,3,82.59330368487069,Two year,No,No,Mailed check,Yes
CUST_4078,77,48,61.684923949340245,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_4079,37,2,82.24855387062297,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_4080,23,54,41.05391468378429,Month-to-month,DSL,No,Electronic check,Yes
CUST_4081,29,6,53.874126295348184,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_4082,19,40,76.16813893646103,Two year,Fiber optic,No,Bank transfer (automatic),No
CUST_4083,24,2,79.31127783247274,One year,No,No,Bank transfer (automatic),Yes
CUST_4084,33,2,57.23148077742652,One year,DSL,No,Bank transfer (automatic),Yes
CUST_4085,20,55,48.005320561655644,Two year,No,Yes,Credit card (automatic),Yes
CUST_4086,62,60,47.370062948859584,Two year,Fiber optic,Yes,Mailed check,No
CUST_4087,20,6,37.46993514208984,Month-to-month,No,Yes,Bank transfer (automatic),Yes
CUST_4088,44,19,52.540496232958716,Month-to-month,Fiber optic,Yes,Electronic check,Yes
CUST_4089,67,27,39.944033701322,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_4090,60,1,83.38154062299448,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4091,57,33,76.90669982420897,One year,No,No,Bank transfer (automatic),No
CUST_4092,55,40,58.258882367092006,Two year,DSL,No,Electronic check,No
CUST_4093,50,32,52.583001993739444,One year,No,No,Credit card (automatic),No
CUST_4094,45,69,43.76142001946425,Month-to-month,Fiber optic,No,Electronic check,No
CUST_4095,18,17,73.54583089593413,Month-to-month,Fiber optic,No,Credit card (automatic),No
CUST_4096,72,8,111.89027643456883,Month-to-month,No,No,Credit card (automatic),No
CUST_4097,25,57,88.57030513889372,Two year,No,No,Credit card (automatic),No
CUST_4098,54,42,94.44147140355673,Month-to-month,Fiber optic,No,Bank transfer (automatic),Yes
CUST_4099,49,9,103.43778636564078,Month-to-month,DSL,No,Bank transfer (automatic),Yes
CUST_4100,77,35,55.163497333784875,Month-to-month,No,No,Credit card (automatic),No
CUST_4101,65,71,26.287578211448764,Two year,Fiber optic,Yes,Credit card (automatic),No
CUST_4102,60,53,82.25588033216442,One year,Fiber optic,Yes,Bank transfer (automatic),Yes
CUST_4103,54,54,38.867229122803266,Two year,No,Yes,Credit card (automatic),No
CUST_4104,21,25,76.90436499956662,One year,DSL,Yes,Bank transfer (automatic),Yes
CUST_4105,47,67,93.95102331570648,Month-to-month,DSL,Yes,Credit card (automatic),No
CUST_4106,23,62,98.36383021478366,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_4107,63,55,50.18391202475155,Month-to-month,DSL,No,Electronic check,No
CUST_4108,71,46,71.24332325693152,One year,Fiber optic,Yes,Credit card (automatic),Yes
CUST_4109,36,24,82.09650962771923,Two year,DSL,No,Credit card (automatic),No
CUST_4110,49,46,101.94807217006219,Month-to-month,DSL,No,Electronic check,Yes
CUST_4111,26,22,96.13886651049474,Month-to-month,Fiber optic,No,Mailed check,Yes
CUST_4112,29,11,118.79753209773703,One year,Fiber optic,No,Credit card (automatic),No
CUST_4113,28,48,20.808467653001088,Month-to-month,DSL,Yes,Mailed check,Yes
CUST_4114,63,8,63.7489440863133,One year,DSL,Yes,Electronic check,No
CUST_4115,72,39,45.60444863761279,Month-to-month,Fiber optic,Yes,Credit card (automatic),No
CUST_4116,33,35,31.98933871448734,Month-to-month,Fiber optic,Yes,Mailed check,No
CUST_4117,18,49,111.15153281671846,Month-to-month,No,Yes,Credit card (automatic),Yes
CUST_4118,62,46,119.79620660956863,One year,DSL,No,Credit card (automatic),No
CUST_4119,72,38,38.059620790472366,Month-to-month,Fiber optic,No,Bank transfer (automatic),No
CUST_4120,70,8,23.84333928013636,Month-to-month,DSL,Yes,Mailed check,No
CUST_4121,38,54,47.50544476805004,Two year,Fiber optic,Yes,Bank transfer (automatic),No
CUST_4122,47,37,103.48619180663957,Month-to-month,No,Yes,Bank transfer (automatic),No
CUST_4123,30,40,49.389008319931676,Month-to-month,Fiber optic,Yes,Mailed check,Yes
CUST_4124,51,34,25.690148049762158,One year,Fiber optic,No,Mailed check,Yes
CUST_4125,21,17,25.24921839530299,Month-to-month,DSL,Yes,Bank transfer (automatic),Yes
CUST_4126,45,33,62.74228023694364,Month-to-month,No,No,Credit card (automatic),No
CUST_4127,55,47,113.18257230616197,Two year,Fiber optic,No,Credit card (automatic),No
CUST_4128,75,52,48.592044163963195,One year,Fiber optic,No,Electronic check,No
CUST_4129,48,9,62.715768070104374,One year,Fiber optic,No,Credit card (automatic),Yes
CUST_4130,76,33,30.193380538260854,One year,DSL,Yes,Mailed check,No
